publicacao_id,name,id
[1140],Mulheres – Discriminação social,2555
[1140],"Mercado de trabalho –
Mulheres",2556
[1140],"Direito das
mulheres",2557
1140,Igualdade,2558
[1142],Educação – Ensino e aprendizagem,2559
[1142],Professores e alunos,2560
[1143],"Down, síndrome de",2561
[1145],Toxiconomia,2562
[1146],Política de educação - Brasil,2563
[1147],Leitura – Psicologia,2564
[1150],Psicologia - orientação profissional,2565
"[1748, 1180, 1151]",Assistência estudantil,2566
[1151],"Política de assistência
estudantil",2567
[1153],Deficiência física,2568
[1153],Benefício da Prestação Continuada – BPC,2569
[1155],Cultura,2570
[1155],Xucuru-Kariri – Palmeira dos Índios,2571
[1156],Reestruturação produtiva,2572
"[1699, 1497, 1159]",Trabalho - Mulheres,2573
1159,Divisão do trabalho,2574
[1159],Mercado de trabalho – Mulheres,2575
[1159],"Mulheres –
Discriminação social",2576
[1184],Adoção de crianças,2577
[1163],Escolas,2578
[1163],Bioclimático,2579
[1164],Política,2580
[1164],Especulação imobiliária e expansão,2581
[],físico-territorio,2582
[1164],Físico-território,2583
[1165],Sistemas gerenciais,2584
[1165],Otimização de sistemas,2585
[],Algoritmo Inteligente,2586
[1165],Algoritmos Inteligentes,2587
[1166],Recursos Táteis,2588
[],Quinase,2589
[1167],Quinase g,2590
1167,Docking molecular,2591
[1168],Extinção,2592
1227,Umbu,2593
[1169],Ensino,2594
[1170],Bicicletas,2595
[1171],Capacidade cardiorrespiratória,2596
1172,Surdos,2597
[],Políticas Educacionais,2598
[1173],Ferramentas computacionais,2599
[1173],Modellus,2600
[1173],Pesquisa Educacional,2601
[1174],Nutrição mineral,2602
1231,Densidade populacional,2603
[1175],Capsicum annum L,2604
[],esporulação,2605
[1175],Esporulação,2606
[1177],Arecaceae,2607
[1177],NGS,2608
[1177],Recursos genéticos,2609
[1179],Evasão escolar - causas,2610
1181,Maioridade penal,2611
[1182],Ensino superior – Alagoas,2612
[1187],Transtorno obsessivo compulsivo,2613
[1193],Mulheres - saúde e higiene,2614
[1196],Conflito social,2615
[],Manguezal - Pontal do Coruripe - AL,2616
[1199],Parâmetros Abióticos - Manguezal,2617
[], Matéria Orgânica - Água - Pontal do Coruripe - AL ,2618
[], Manguezal - Pontal,2619
[1199],Manguezal - Pontal de Coruripe - AL,2620
[1199],Matéria Orgânica - Água - Pontal de Coruripe - AL,2621
[1200], Beneficiamento - Ostras,2622
[1200], Moluscos - Ostra Crassostrea sp,2623
[1200], Depuração - Ostras - Molusco,2624
[1200], Beneficiamento - Barreiras - Coruripe - AL,2625
[1201], Lazer ,2626
[1201],Praças,2627
[1201],Espaços Públicos - Arapiraca - AL,2628
[1202], Piscicultura  ,2629
1202,Produção de Alevinos,2630
[1202],Propagação - Piscicultura ,2631
[1202],  Manejo de juvenis - Piscicultura ,2632
[1202],Tanque- rede - Piscicultura,2633
[1203],Caranguejo-uçá - Manguezal - Coruripe - AL ,2634
[1203],Manguezal - Rio Coruripe,2635
[1203],Dinâmica populacional - Caranguejo-uçá,2636
[1204], Manguezal - Região do Baixo São Francisco  ,2637
[1204],  Fitosociologia - Manguezal ,2638
[1204],Produção - Manguezal - Rio São Francisco,2639
[1205],Ecossistema - Manguezal - DAP     ,2640
[1205], Fitossociologia - Manguezal  ,2641
[1205],  Manguezal - Rio Coruripe - AL,2642
[1209],Exploração sexual,2643
[1211],Música – história,2644
[1211],Música - terapia,2645
1212,Ensino da matemática,2646
[],TIC; Formação de professores; Competências e atitudes,2647
[],TIC; Formação de professores; Competências e atitudes,2648
[],Contextualização da Matemática. Situações problema. Redes sociais. ,2649
[],Ensino-aprendizagem – Internet – Redes sociais – Facebook ,2650
[1216],"ENEM, Química, meio ambiente, Ensino Médio.",2651
[1217],Lagarta-do-cartucho.  Lagarta-da-espiga.  Feromônio sexual. Inimigos naturais,2652
[1218],Ensino-aprendizagem. Paródia. Química. Musicalidade,2653
[],TIC. Ensino de Química. Práticas docentes. Aprendizado eletrônico.,2654
[],"TIC, Webquest, Educação Matemática",2655
[], Smart Cities,2656
[],Mobilit; Smart cities,2657
[1223],Housing,2658
[],Smart Cities; ,2659
[],Technology; ,2660
[],tecnologia;,2661
[1225], Radiação solar. Câncer de pele. Camada de Ozônio. Filtros solares,2662
[],"Poema, Interações discursivas, Racismo, Músicas de Chico Cesar ",2663
[1226],Poema; Interações discursivas; Racismo; Músicas de Chico Cesar ,2664
[],Umbu;,2665
[],Filogeografia;,2666
[],SSR;,2667
[],cpDNA;,2668
[1227],Refúgios florestais,2669
[1228],Controle financeiro;,2670
[1228], Finanças Pessoais;,2671
[1229],Dihidropirimidinationas;,2672
1229,Chalcona;,2673
[1229],Reação tipo-Biginelli,2674
[1229], RMN-1H ,2675
1229,GC-MS,2676
[1230],Pata-de-vaca,2677
[1230], Anatomia vegetal,2678
[1230],IDQ,2679
[1230],Clorofila,2680
[1231],Nitrogênio,2681
[1232],Imagem;,2682
[1232],Endoscopia,2683
[1232], Reﬂexos Especulares,2684
[1232],Preenchimento,2685
[1233],Bombeamento,2686
[1233],Ipomoea batatas (batata-doce),2687
[1234],Sustentabilidade,2688
1234,Reciclagem,2689
[],transformação,2690
[1234], Gestão de produção,2691
[],materiais,2692
[1235],Agricultura,2693
[1235],Culturas agrícolas,2694
[1235], Perfil da produção agrícola,2695
[1236],Coriandrum sativum L.,2696
[1236],arranjo ideal,2697
[1236], densidade populacional,2698
[1239], Pesquisa cientifica,2699
[1239], Sequência de ensino,2700
[1240], Políticas Habitacionais,2701
"[1892, 1423, 1240]", Avaliação Pós-Ocupação,2702
[1240],Habitação de Interesse Social,2703
[1240],Conjunto Habitacional,2704
[1241],SIRI,2705
[1241],dimorfismo sexual,2706
[1241],alometria,2707
[1242],Endividamento,2708
[1242],Educação Financeira,2709
[1242],Servidores Públicos,2710
[1243], Autismo Infantil,2711
[1243], Espaços Assistenciais,2712
[1243],Estímulos Sensoriais,2713
[],Língua Portuguesa,2714
[],Prova Escrita,2715
1245, Águas subterrâneas,2716
1245, Agricultura irrigada,2717
[1245],Poços tubulares,2718
[1246],Hargreaves e Samani,2719
[1246], Blaney e Criddle,2720
[1247],Desatenção,2721
[1247],Ensino,2722
[1247],TDCs ,2723
[1248],ENPEC,2724
[1248],Concepções Docentes,2725
[1248], Prática pedagógica,2726
[1249],Análise de laboratório,2727
[1249],Comunidades,2728
[1249],Culturas,2729
[],Ensino Aprendizagem,2730
[1251],Cercospora longissima,2731
[1251], controle químico,2732
[1252],Produção de texto,2733
[1252],Marcas da oralidade,2734
[1253],ciência,2735
[1253],espaços,2736
[1253],centros,2737
[1254],Algoritmo,2738
[1254],Problema de decisão,2739
[1254],"P, NP",2740
[1254],Complexidade,2741
[1255],Loteamento,2742
[1255],Segregação Espacial e Social,2743
[1255],Mapeamento,2744
[1256],PCNs,2745
[1256],Capacitação,2746
[1256], Ensino Fundamental II,2747
[1257],Expectativa,2748
[1257],Reconhecimento,2749
[1258],Indisciplina,2750
[1259],Conceito de Calor,2751
[1259], História e Filosofia das Ciências,2752
[1259], Obstáculos Epistemológicos de Bachelard,2753
[1259],Natureza da Ciência,2754
[1260], Etapas da construção,2755
[1260],obras residenciais,2756
[1260],acompanhamento de obras,2757
[1261],Qualidade,2758
1261,Carta de Controle,2759
1261,Variabilidade ,2760
[1262], Estado Nutricional,2761
[1262],KTK,2762
[1263],Dinâmica estuarina,2763
[1264], Fluxo de caixa,2764
[1264], Pequena empresa,2765
[1265],Processos de Decisão de Markov,2766
[1265],Diagrama de Transição,2767
[1265],PRISM,2768
[1266],Infraestrutura de redes de computadores,2769
[1266],Cabeamento estruturado,2770
1406, Projeto de rede lógica,2771
[],compostos voláteis,2772
[],ação antioxidante,2773
[], sistemas de produção,2774
[1268],MDC,2775
[1268],MMC,2776
1893, Saneamento básico,2777
[1269],Esquistossomose,2778
1270,Adubação,2779
"[1939, 2016, 1270]",Matéria orgânica,2780
[1270],pH,2781
[1271],CRAS,2782
[1271],Serviço de Convivência e Fortalecimento de Vínculos,2783
[1272],Arachis hypogaea L.,2784
[],adensamento,2785
[], rendimento produtivo,2786
[1273],Ética,2787
[],Coletivo Escolar,2788
[],Recursos Tecnológicos,2789
[1274],Educação dos surdos,2790
[],vida dos surdos,2791
1275,Psicologia infantil,2792
1277,Violência doméstica,2793
[],Economia agrícola,2794
[],Serviço social,2795
[1282],Educação – Brasil,2796
[1288],Instituições de longa permanência para idosos;,2797
[1288],Cuidado de enfermagem,2798
[1289],Ensino de química; Educação de surdos; Língua de sinais,2799
[1290],Acolhimento,2800
[1290],Obstetrícia,2801
[1290],Classificação,2802
[1290],Maternidades,2803
[],Fisíca,2804
[1291],Física,2805
[1291],Matemática,2806
"[1291, 1369, 1462]",Interdisciplinaridade,2807
[1291],Processo educativo,2808
[1292],Taxas e tributos;,2809
[1292],Comércio internacional,2810
[1292],Importação,2811
[1294],Hemocromatose,2812
1294,Dieta,2813
[1294],Álcool,2814
[1296],Possibilidades,2815
[1296],Limites,2816
[1297],Intérprete de língua de sinais. ,2817
[1297],Recursos imagéticos ,2818
[1297],Aulas de botânica ,2819
[1298],Etnopedologia,2820
[1298],Conhecimento local,2821
[],Cana-de-acúcar,2822
[],Indicadores Contabéis,2823
[1299],Indicadores contábeis,2824
[1299],Análise das demonstrações,2825
[1300],Gênero,2826
[1300],Ciência,2827
[1300],Androcentrismo,2828
[1300],Cultura machista,2829
[1301],Pseudoellimma gallae,2830
[1301], Paleoictiofauna,2831
[1301], Pedreira Cimpor,2832
[1302],Futsal,2833
[1305],Ensino de surdos,2834
[1305],Pedagogia Histórico Crítica,2835
[1305],Psicologia Histórico Cultural,2836
1629,Santana do Ipanema,2837
1319,Sertão,2838
[1307],Método científico,2839
[1308],Implementação,2840
[1308],Agenda 21,2841
[1308],Conferências,2842
[1309],Benefícios,2843
[1309],Prejuízos,2844
[1309],Conflitos organizacionais.,2845
[1310],Avaliação em pares,2846
[],Disciplinas em programação,2847
1310,Disciplinas de programação,2848
[1310],Ambiente virtual de aprendizagem,2849
[1311],Antioxidante,2850
[1311],Cajueiro,2851
[1311],Organismo humano,2852
[1311],Radicais livres,2853
[1312],Mediação,2854
[1313],Arranjo,2855
[1313],Stakeholders,2856
1313,Mandioca,2857
[],Fibras de côco,2858
[1314],Fibras de coco,2859
[1316],Saúde,2860
[1316],Utilização de Serviços de Saúde,2861
[1316],Apoio Social,2862
[1317],Consultoria,2863
[1318],Ciências,2864
[1318],Tecnologia,2865
[1320],Cooperação,2866
[1320],Construção,2867
[1321],Sistema de subcobertura,2868
[1321],Elementos construtivos alternativos,2869
[1321],Comportamento térmico,2870
[1321],Dia representativo,2871
[1322],Educação para a sustentabilidade,2872
[1322],Ensino de administração,2873
[1322],Gestão ambiental,2874
[1323],Aprendizado de máquina,2875
[1323],Modelagem de jogador,2876
[1323],Ajuste dinâmico de dificuldade,2877
[1323],Adaptatividade,2878
[],Instituição Federal de Ensino Superior (IFES,2879
[1324],Instituição Federal de Ensino Superior (IFES),2880
[1324],Professor de ensino superior,2881
[1324],Gestão universitária,2882
[1324],Professor-gestor,2883
[1325],Indústria,2884
[1326],Tema transversal,2885
[1326],Educação transformadora,2886
1601,Produtos,2887
[1327],Plano,2888
[1328],Aprendizagem de máquina,2889
[1328],Rede neural,2890
[1328],Paralelismo de dados,2891
[1328],Unidade de processamento gráfico,2892
[1329],Galáxias em colisão,2893
[1329],Evolução de galáxias,2894
[1329],Algoritmo de detecção,2895
[1330],Conscientização ambiental,2896
[1331],PVHA,2897
[1334], Ruptura,2898
[1334], Ex-funcionários,2899
[1334],Entrevistas de desligamento,2900
[1335], Alagoas,2901
[2090],Banco Mundial,2902
[1335], Governo,2903
[1335], Pobreza,2904
[1335], Subdesenvolvimento,2905
[1336], Harry Potter,2906
[1336], Marca,2907
[1336], Warner ,2908
[1337], Empreendimento,2909
[], Viabilidade,2910
[], Análise,2911
[1338], Ferramentas didáticas,2912
[1338], Interações pedagógicas,2913
[1338],Jogos educativos,2914
[], Comunidade escolar,2915
[], Escola pública ,2916
[], Gestão democrática,2917
[1340], Peças anatômicas,2918
[1340], Corpo,2919
[1340],Práticas pedagógicas.   ,2920
[],Responsabilidade social,2921
[], Consumidor,2922
[], Percepção,2923
[], Ações sociais,2924
[], Influência,2925
[1342],Gestão em clubes de futebol,2926
[1342],Manchester United,2927
[],Grêmio Foot Ball Porto Alegrense,2928
[1342], Grêmio Foot Ball Porto Alegrense,2929
[],Universidade digital,2930
[],OpenERP,2931
[1780],Biblioteca,2932
[1344],Materiais de apoio,2933
[1344], Ensino,2934
[1344], Aprendizagem ,2935
[1345],Espaços públicos,2936
[1345],Projeto paisagístico,2937
[1345],Paisagismo contemporâneo,2938
[1345], Distrito Pé Leve Novo,2939
[1345], Limoeiro de Anadia,2940
"[2040, 1456, 1474, 1893, 1346]", Meio ambiente,2941
1346, Zona rural,2942
"[1526, 1557, 1351, 1346]", Docentes,2943
[], Controle,2944
[],Controle interno,2945
[],Processo decisório,2946
[1348], Plano de negócio,2947
[],Empreendedorismo,2948
[1349],Perfis,2949
[1349],Jogadores,2950
[1349],Ensino,2951
[1349],Aprendizagem,2952
[1350],Gênero,2953
[],Concepções,2954
[],Migração interna,2955
[],Fluxos migratórios,2956
[],Cana de açúcar,2957
[],Cortador de cana,2958
[1353],Experimentação mediante vídeos,2959
[1353],Linguagem audiovisual,2960
[1354],Ectotérmicos,2961
[1354],Variações ambientais,2962
[1355],Bromeliaceace,2963
[1355],Araneae,2964
[1355],Interação ecológica,2965
[1356],Interdisciplinaridade,2966
1682,Recurso didático,2967
[1357], Método tradicional,2968
[1357], Método inovador,2969
[1358], Naphthoquinones,2970
[],Nitrogenados ,2971
[1358],nitrogenados Compounds,2972
[1358], Synthesis,2973
[1359],Estilos de vida,2974
[1360], Pesquisa experimental,2975
[1360], Didática,2976
[1360],Letramento estatístico,2977
[1360], Virtual,2978
[1361], prion,2979
[1361],tempo de incubação,2980
[1361], tempo de morte,2981
[1362],Teorema de Cauchy,2982
[1362], Teorema de Lagrange,2983
[],Isoformismo de grupos,2984
[1362], Isomorﬁsmo de Grupos,2985
[1362],Grupos,2986
"[1363, 1367, 1470]", Ensino médio,2987
[1363], Física,2988
[1363], Simuladores,2989
[1364], Oscilação,2990
[1364],Galileu Galilei,2991
[1364], Ângulos,2992
[1364], Programa Computacional,2993
[1365], Atividade recreativa,2994
1365, Jogo matemático,2995
[1365], motivação,2996
[1366],Ambientalização Curricular,2997
[1366], Ensino Superior,2998
[1367], Música,2999
[1367], Biologia,3000
[1367], Metodologia,3001
1802, Segurança,3002
[1368], Congruência modular,3003
[1368], Criptograﬁa RSA,3004
[1369],Consumismo,3005
[1370],Espécies,3006
[1370], Semiárido,3007
[1371],: Educação básica,3008
[1371], Formação continuada,3009
[1371], Tema transversal,3010
[1372], Jogo,3011
[1372], Educação,3012
[], Aprendizagem ,3013
[1372], Aprendizagem Significativa,3014
[1373], Agronegócio,3015
[],. Bovinocultura,3016
[1373], Corte,3017
[1373], Planejamento,3018
[], Gênero Canção Musical,3019
[],. Retórica,3020
[1374], Persuasivos,3021
[1375], Transformações de Möbius,3022
[1375],Movimentos simples da esfera,3023
[1375], Números complexos,3024
[1375], Funções complexas,3025
[],: Ensino de história,3026
[1610], tecnologia,3027
[], aprendizagem,3028
[],", blog",3029
[],integral de lebesgue,3030
[],integral de henstock-kurzweil,3031
[],deficiências,3032
[],teorema da convergência dominada,3033
[],teorema de Riesz_ Fis,3034
[],teorema de Riesz- Fisher,3035
[1376],Blog,3036
[1378],Língua Brasileira de Sinais,3037
[1378],Tradução Automática,3038
[1378],Computação Distribuída,3039
[1378],Grade Computacional,3040
[1378],Computação Voluntária,3041
[1379],Saúde - trabalhador,3042
[1380],"Segurança
alimentar",3043
[],"Qualidade do pescado, comercialização, boas práticas de manipulação, feira.",3044
[1381],Qualidade do pescado - Psicultura,3045
1381,Comercialização - Pescados,3046
[1381],Práticas de Manipulação - Pescados,3047
[1381],"Feiras - Penedo, Piaçabuçu, Coruripe - AL.",3048
[1382],Identidade Cultural - Artesãos - Turismo ,3049
[1382],Desenvolvimento turístico - Região Baixo São Francisco,3050
[1382]," Foz do São
Francisco - Piaçabuçu",3051
[1383],Lazer - Turismo,3052
[],Perfil do visitante. Prainha de Água Doce.,3053
[1383],Perfil do visitante,3054
[1383],Praia do Rio São Francisco - Penedo,3055
[1384],Beneficiamento - Pescado ,3056
[1384], Conservação do pescado - Camarão,3057
[1384],Camarão - Defumação,3058
[1384],Salmoura - Camarão Espigão,3059
1432, Desenvolvimento infantil,3060
1432,Organização do espaço,3061
[],Concepções dos Professores,3062
[1388],Brincadeira,3063
[], Paradigma Democrático e Participativo,3064
[],Conselho Escolar,3065
[1389],Fórum Regional de Conselhos Escolares,3066
[1392],Abandono – Criança,3067
[1393], Beta-Caroteno,3068
[1393], Cinética de degradação,3069
[1393], Espectrofotometria,3070
[1393], Picos de absorção,3071
[1393], Comprimento de onda,3072
[1394],Jejum,3073
[1394],Ovos,3074
[1394],Postura,3075
[1395],Lâmina d’água,3076
1395,Zea mays L,3077
[1396],Educação no campo,3078
[1396], Qualificação docente,3079
[1396], Práticas pedagógicas,3080
[1397],Cristal Líquido,3081
[1397], Propriedades eletro-ópticas,3082
[1397],Reorientação,3083
[1398], Acessibilidade,3084
[1398], Espaços Públicos,3085
[1398], Arapiraca,3086
[1400], EJA,3087
[1400],Ensino de geometria,3088
[1401],Anacardiaceae,3089
[1401],cloroplasto,3090
1624, NGS,3091
[1401],filogenia,3092
[1401], híbrido,3093
[],Gênero Fôlder bancário,3094
[1402], Persuasão,3095
"[1929, 1402, 1374]",Retórica,3096
[], Alfabetização Científica,3097
[],Concepção Docente,3098
"[1420, 1454, 1403]", PIBID,3099
[1404],Coworking,3100
[], Escritórios,3101
[1404], Escritórios Compartilhados,3102
[1404],Arquitetura Coorporativa,3103
[1405], Momento Angular Orbital,3104
[1405], Feixes Laguerre-Gauss,3105
[1406], Cabeamento estruturado,3106
[1407], Ondas acústicas,3107
[], Ensaios N˜ao Destrutivos,3108
[1407], Ensaios não destrutivos,3109
[1407], Ultrassom,3110
[1407], Concreto,3111
[1408], Material didático,3112
[1408],Avaliação dos Conteúdos,3113
[1409],Cucumis sativus ,3114
[1411], Integral de Riemann Generalizada,3115
[1410], Cônicas,3116
[1410], Materiais concretos,3117
[1410], Ensino-aprendizagem,3118
[],calibre,3119
[],teoremas fundamentais do cálculo,3120
[1411],Integrais impróprias,3121
1411,Calibre,3122
[1411],Teoremas fundamentais do cálculo,3123
[1412], Engenharia Didática,3124
[1412], Material Concreto,3125
[1412],Geometria Especial,3126
[1412], Vygotsky,3127
[1413],Qualidades de ovos,3128
[],Subprodutos,3129
[1413],Subproduto,3130
[1414],Teorema de arzelá,3131
[1414], Conjunto elementar,3132
[1414],Sequência de Funções,3133
[1414],Integral de riemann,3134
[1416],Integral de Riemann generalizada,3135
[1415], Sequências,3136
[1416],Teoremas fundamentais do cálculo,3137
[1415],Equicontinuidade,3138
[1416],Integrais impróprias,3139
[1415],Teorema de Arzelá-Ascoli,3140
1417,Web semântica,3141
[1417], Ontologia OWL,3142
[1418], Modelo androcêntrico,3143
[1418], Concepções das graduandas,3144
[1417],Framework protégé,3145
[1418], Mulher na ciência,3146
[1417], Educação e software ,3147
[1418], Questionário,3148
[1419], Cucumis sativus,3149
[1419],.Consumo hídrico,3150
[1419], Evapotranspiração,3151
[1420],Gestão Pedagógica,3152
[1421], Cumarinas,3153
[1421],. Aminoálcoois,3154
[1421], Síntese,3155
[1421], Caracterização,3156
[1422],Centro Cultural,3157
[1422], Manifestações Artísticas,3158
[1423],Acessibilidade espacial,3159
[1423], Edifícios escolares,3160
[1424],Áreas verdes urbanas,3161
[1424],Qualidade ambiental,3162
[1425], Educação Sexual,3163
[1425], Escola,3164
[1425],Discentes,3165
[1426],Cocos nucifera L,3166
[1426],Broca-do-tronco,3167
[1426],Rhina,3168
[1426],Controle mecânico,3169
[], Imaginação da educação infantil,3170
[1430],Imaginação,3171
[1430],Psicologia fenomenológica existencial,3172
1430,Educação infantil,3173
[1877],lingua brasileira dos sinais,3174
[],Computação distribuída,3175
[],Grade computacional,3176
[],Computação voluntária,3177
[1434],Políticas da EJA,3178
[],Práticas de professores,3179
[1434],Prática de professores,3180
1172,Políticas educacionais,3181
[],Educação escolar indigina,3182
[1435],Educação escolar indígina,3183
[1435],História da educação,3184
[1436],Capriconicultura,3185
[1437],Fitoterapia,3186
[1437],Medicina alternativa,3187
[],Semiarido,3188
[1437],Semiárido,3189
[1438],Saúde,3190
[1438], Poços artesanais,3191
[1438],Qualidade da água,3192
[1439], Transesterificação,3193
[1439],Biodisiel,3194
[1439],Bolomita,3195
[],Física,3196
[1440],Física,3197
[1440],Mecânica,3198
[1440],Termodinâmica,3199
[1441],Gaiola enriquecida,3200
[1442], Matemática,3201
[1442], Resolução de Problemas,3202
1442, Estratégias,3203
[1443],Praça pública,3204
[1444],Escoamento superficial,3205
1444, Agregados,3206
[1444],Chuva simulada,3207
[1444],Solos de Alagoas,3208
[1445],Criação de equídeos,3209
[1445],Índices corporais,3210
1446, Sustentabilidade,3211
[1446],Consciência crítica,3212
[1447],representações visuais,3213
[1447], letramento científico,3214
[1447], cientista,3215
[1448],Micobactérias,3216
[1448], Diagnóstico molecular,3217
1234, Materiais,3218
1449, Óptica,3219
[1449], Hidrazonas,3220
[1450], Educação Infantil,3221
[1450],Práticas ambientais,3222
[1471], Análise de similaridade de código,3223
1587, Ensino de programação,3224
[1471],SOLO taxonomy,3225
[],Avaliação automática de código,3226
[1452], Fitossociologia,3227
[1452],Saliência Cultural,3228
[1453], Interações verbais,3229
[1454],Docência,3230
"[1825, 2078, 1455]",Literatura,3231
[], Ensino de Língua Portuguesa,3232
[1458], Campo Alegre,3233
1459, História,3234
[1459], Lixão,3235
[1460], Recurso didático,3236
[1460],Ensino,3237
[1461], Abordagem da EA,3238
[1461],Transversalidade,3239
1531, Educação básica,3240
[1462],Ensino Fundamental I,3241
[1462], Projetos,3242
[], Ervas Medicinais,3243
[1464],Toxicologia,3244
[1464],Ambiente escolar,3245
[1465], Escola Quintino Bocaiúva,3246
1465, História oral,3247
"[1632, 1743, 2047, 1465]", Memória,3248
[1466],Estratégias de leitura,3249
[1466],Motivação leitora,3250
[1466],Atividades pós-leitura,3251
[],Política Educacional,3252
[1468], Modelagem,3253
[1468],faixa molhada,3254
[1468], bulbo úmido,3255
[1469],Dimensionamento da irrigação,3256
[],modelagem de bulbo,3257
[1470], Educação em Saúde,3258
[1470], Parasitoses,3259
[1471], Avaliação automática de código,3260
[1472], Espaços públicos urbanos,3261
1628, Parques urbanos,3262
[1472],Reestruturação,3263
[1472],Instrumentos urbanísticos. ,3264
[1473],Marketing e Propaganda,3265
[1473],Comportamento dos consumidores,3266
[1473],Preferências,3267
[1474], Reciclagem,3268
[1474], Sensibilização,3269
[1475], Pecuária,3270
[1475],. Pastagem,3271
[1475], Características da carne,3272
1630,Arquitetura bioclimática,3273
[1630], Comunidade Mangabeiras,3274
[1477], Coeficiente de Cultivo,3275
[1477], Manejo de Irrigação,3276
[], simulação computacional,3277
[], ensino de ciências,3278
[1479],Seleção e Organização,3279
[1479],Esportes Coletivos,3280
[1479],Professor,3281
[],interesse social,3282
[1480],Regional,3283
[1480],Interesse social,3284
1480,Diretrizes,3285
[],Alice no País das Maravilhas,3286
[1481],Livros infantis,3287
[1481], Análise,3288
[1481], Ilustrações,3289
[1482],Equações diferenciais não-lineares,3290
[1482],Equações predador-presa,3291
[1482], Modelagem matemática,3292
[1483],Movimento feminista,3293
[1484],Economia – América Latina,3294
[1485],Violência sexual - Criança,3295
[1485],"Violência sexual -
Adolescente",3296
[1486],Violência - Idosos,3297
[1487],Assistencia social,3298
[1487],"Educação
inclusiva",3299
[1488],"Integração
social",3300
[1489],Trabalho rural,3301
[1489],Desemprego - rural,3302
[1490],Comportamento do Consumidor,3303
[1490],Turismo,3304
[1490], Estratégias de Marketing,3305
[],"Comportamento do Consumidor. Turismo. Estratégias de
Marketing. Mercado de Artesanato. Penedo-AL.",3306
[1490],Mercado de Artesanato - Penedo-AL.,3307
[],Atividade pesqueira ,3308
[1491],Pesca Artesanal,3309
[1491],Atividade pesqueira. ,3310
[1491], Socioeconomia,3311
[1491], Riscos ocupacionais,3312
[1491], Condições de trabalho,3313
[1491],Saúde do trabalhador,3314
[1492],Memória,3315
[1492], Identidade Cultural  ,3316
[],Penedo - Al.,3317
[1492],Penedo - Turismo,3318
[1493],Turismo,3319
[1493],Hospitalidade Pública,3320
[1493],Mirante de São Gonçalo - Maceió - Al.,3321
[1493],Mirante - Infraestrutura e acessibilidade ,3322
[1494],Crustáceo - Siri ,3323
[1494], Reprodução - Siri ,3324
[1494],Rio São Francisco - Nordeste do Brasil ,3325
[1495],Paisagem Urbana,3326
[1495], Patrimônio,3327
[1495], Turismo,3328
[1495], Penedo - Al.,3329
1752,Bibliometria,3330
[1498], Progressões aritméticas e geométricas,3331
[1498], Polinômio,3332
[1498], Logaritmos,3333
[1498],"Número binomial.
",3334
1533, Beta vulgaris,3335
1533, Consumo hídrico,3336
1499, Salinidade,3337
[], função de produção,3338
1533,Função de produção,3339
[],Matemática Financeira,3340
1514, Contextualização,3341
[1500], Planilhas eletrônicas,3342
[1500], Matemática financeira,3343
[1502], Composição corporal,3344
[1502], IMC,3345
1502, Escolares,3346
[1503], Sequencia didática,3347
[1503], Soma de Gauss,3348
[], Progressão aritmética,3349
[1503],Progressões aritméticas,3350
"[1647, 1837, 1838, 1892, 1504]", Habitação social,3351
[1504], Banco Nacional da Habitação,3352
1504,"Programa Minha Casa, Minha Vida",3353
[1505], Recurso madeireiro,3354
[1505], Manejo sustentável,3355
[1505], Conservação da caatinga,3356
[1506], Vírus da dengue ,3357
[1506], NS2B-NS3 protease ,3358
[1506], Inibidores de protease,3359
[1507], Acidentes de trânsito,3360
[1507], Motocicletas,3361
[1507], Consequências dos acidentes,3362
1522,Ferimentos e lesões,3363
[1507], Depressão,3364
[1508], Teoria de grupos,3365
[1508], 1º teorema de Sylow,3366
[1508],2º teorema de Sylow,3367
[], Drogas,3368
[1631], Dependentes químicos,3369
[], Diretrizes,3370
[], Reabilitação ,3371
1510,Educação superior,3372
[1510],"Universidade Federal de Alagoas –
interiorização",3373
[1510],Formação acadêmica,3374
[1513],Annona squamosa L.,3375
[1513],Maturidade fisiológica,3376
[1513],Qualidade de sementes,3377
1517,Consequência de acidentes,3378
[1516],Ensino,3379
[1516],Ciências,3380
[1517],Retorno ao trabalho,3381
[1518],Gestão de recursos hídricos,3382
[1518],Nascentes,3383
[1519],Escolas de tempo integral,3384
[1519],Categorias de trabalho pedagógico,3385
[1519],Jogo,3386
1535,Saúde da criança,3387
1535,Creches,3388
[1521],Docente,3389
1521,Prática pedagógica,3390
[1522],Consequências dos acidentes,3391
[1523],Aborto,3392
1524,Acessibilidade urbana,3393
[1524],Deficiência,3394
[1524],Calçadas,3395
[1525],Residência univsersitária,3396
1558,Ideação suicida,3397
[1527],Broca-do-estipe-do-coqueiro,3398
[1527], Cocoicultura,3399
[1527], Índices de dispersão,3400
[1528],Desenvolvimento comunitário,3401
[1528],Organização social,3402
[1528],Associativismo,3403
[1529],Corridas,3404
[1529],Crianças em idade pré-puberal,3405
[1529],Características morfológicas,3406
[1530], Conforto térmico,3407
1530,Universidade,3408
[1531],TIC,3409
[1531],Educador,3410
[1531],Aluno,3411
1532, Biometria,3412
[1532], Germinação,3413
[1532], Vigor,3414
[1532], Produção,3415
[1532], Phaseolus vulgaris L,3416
[1534],Teoria dos conjuntos,3417
[1534],TIC's,3418
[1535],estrutura dos serviços,3419
[1536], Violência obstétrica,3420
